,SMILES_rdkit_final,logP,Fup,Clint.invitro.,Clint.invivo.,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit,logP_rdkit
21873,CNC(=O)Nc1cc(Oc2cncc(C)c2)c(C2CC(O)C2)cn1,2.57,0.25,,,328.15,3,5,4,89.34520000000003,96.37,2.5669200000000005
21874,CNC(=O)Nc1cc(Oc2cncc(OC)c2)c(C2CCCOC2)cn1,2.92,0.16,,,358.16,2,6,5,95.97240000000004,94.60000000000001,2.9228000000000014
21875,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3C)cc(C(C)(C)S(C)(=O)=O)n2)cc1,2.4,,36.3,,447.19,2,7,5,121.04320000000004,113.52,2.3997
21876,CNC(=O)Nc1ncc(SCCCOC)cc1Oc1cccnc1C,3.46,0.39,,,362.14,2,6,8,98.58040000000005,85.37,3.457220000000002
21877,CNC(=O)OC(CC(C)C)c1nc(C2OC(=O)C=CCC(C)=CC(O)C(C)C=C(C)C=C(C)C=CC(O)C(C)C(OC)C(C)=CC=CC2C)cs1,8.67,0.0,,,724.41,3,9,6,206.0512999999994,127.21000000000002,8.673200000000008
21878,CNC(=O)OCCC1CC1c1cncc(OCC2CCN2)c1,1.67,0.916,,,305.17,2,5,7,82.01240000000006,72.48,1.6718999999999995
21879,CNC(C)C(=O)NC(C(=O)N1CC=CC1C(=O)NC1c2ccccc2CC1OCC#CC#CCOC1Cc2ccccc2C1NC(=O)C1C=CCN1C(=O)C(NC(=O)C(C)NC)C1CCCCC1)C1CCCCC1,,0.029,,,1010.56,6,10,18,280.4281999999997,199.54000000000002,3.470800000000013
21880,CNC(C)C(=O)NC(C(=O)N1CC2CCCCOc3ccc(cc3)CC(C(=O)O)NC(=O)C(Cc3ccc4ccccc4c3)NC(=O)C3CC(CN3C(=O)C(NC(=O)C(C)NC)C(C)(C)C)n3cc(nn3)COc3ccc(cc3)CC(NS(=O)(=O)C3CC3)NC(=O)C(Cc3ccc4ccccc4c3)NC(=O)C1C2)C(C)(C)C,None,0.075,,,1554.77,10,18,16,422.3099000000013,371.9199999999999,5.696600000000013
21881,CNC(C)C(=O)NC(C(=O)N1CSCC1C(=O)NC1c2ccccc2CC1OCC#CC#CCOC1Cc2ccccc2C1NC(=O)C1CSCN1C(=O)C(NC(=O)C(C)NC)C(C)(C)C)C(C)(C)C,2.67,0.107,,,998.48,6,12,16,272.8241999999996,199.54000000000002,2.671400000000011
21882,CNC(C)C(=O)NC(C(=O)N1CSCC1C(=O)NC1c2ccccc2CC1OCC#CC#CCOC1Cc2ccccc2C1NC(=O)C1CSCN1C(=O)C(NC(=O)C(C)NC)C1CCCCC1)C1CCCCC1,,0.011,,,1050.51,6,12,18,287.06419999999986,199.54000000000002,3.7398000000000113
21883,CNC(C)C(=O)NC1CCCC2CC3CCN(C(=O)C(c4ccccc4)c4ccccc4)CC3N2C1=O,2.91,0.039,,,502.29,2,4,6,142.75639999999984,81.75,2.913100000000001
21884,CNC(C)C(=O)NC1CCCC2CC3CCN(C(=O)Cc4ccccc4)CC3N2C1=O,1.32,0.66,,,426.26,2,4,5,118.17540000000005,81.75,1.3237000000000019
21885,CNC(C)C(=O)NC1CCCC2CC3CCN(C(=O)Nc4ccccc4)CC3N2C1=O,1.79,0.62,,,427.26,3,4,4,118.48310000000005,93.78,1.7864999999999995
21886,CNC(C)C(=O)NC1CCCC2CC3CCN(C(=O)Oc4ccccc4)CC3N2C1=O,1.75,0.51,,,428.24,2,5,4,115.48840000000006,90.97999999999999,1.7533999999999992
21887,CNC(C)C(=O)NC1CCCC2CC3CCN(C(=O)OCc4ccccc4)CC3N2C1=O,1.89,0.42,,,442.26,2,5,5,119.64940000000006,90.97999999999999,1.8911999999999993
21888,CNC(C)C(=O)NC1CCCC2CC3CCN(C(c4ccccc4)c4ccccc4)CC3N2C1=O,3.34,0.049,,,474.3,2,4,6,137.74939999999992,64.68,3.344000000000001
21889,CNC(C)C(=O)NC1CCCC2CC3CCN(CC(C)c4ccccc4)CC3N2C1=O,2.36,0.18,,,426.3,2,4,6,122.74640000000007,64.68,2.3580999999999994
21890,CNC(C)C(=O)NC1CCCC2CC3CCN(Cc4ccccc4)CC3N2C1=O,1.75,0.52,,,398.27,2,4,5,113.16840000000006,64.68,1.7545999999999997
21891,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4ccc([N+](=O)[O-])cc4)CC3N2C1=O,1.71,0.47,,,457.27,2,6,7,124.68980000000006,107.82,1.705300000000001
21892,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4ccc(Br)cc4)CC3N2C1=O,2.56,0.17,,,490.19,2,4,6,125.73540000000006,64.68,2.5596000000000005
21893,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4ccc(C(F)(F)F)cc4)CC3N2C1=O,2.82,0.18,,,480.27,2,4,6,123.03740000000006,64.68,2.815900000000001
21894,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4ccc(C)cc4)CC3N2C1=O,2.11,0.32,,,426.3,2,4,6,122.77240000000006,64.68,2.1055200000000003
21895,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4ccc(Cl)c(Cl)c4)CC3N2C1=O,3.1,0.065,,,480.21,2,4,6,128.05540000000005,64.68,3.103900000000001
21896,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4ccc(Cl)cc4)CC3N2C1=O,2.45,0.24,,,446.24,2,4,6,123.04540000000006,64.68,2.450500000000001
21897,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4ccc(F)cc4)CC3N2C1=O,1.94,0.48,,,430.27,2,4,6,117.99340000000005,64.68,1.9362
21898,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4ccc(OC)cc4)CC3N2C1=O,1.81,0.47,,,442.29,2,5,7,124.58740000000007,73.91000000000001,1.8057000000000012
21899,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4cccc(C)c4)CC3N2C1=O,2.11,0.47,,,426.3,2,4,6,122.77240000000006,64.68,2.1055200000000003
21900,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4cccc(OC)c4)CC3N2C1=O,1.81,0.47,,,442.29,2,5,7,124.58740000000007,73.91000000000001,1.8057000000000012
21901,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4ccccc4C)CC3N2C1=O,2.11,0.48,,,426.3,2,4,6,122.77240000000008,64.68,2.1055200000000003
21902,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4ccccc4F)CC3N2C1=O,1.94,0.49,,,430.27,2,4,6,117.99340000000008,64.68,1.9362
21903,CNC(C)C(=O)NC1CCCC2CC3CCN(CCc4ccccc4OC)CC3N2C1=O,1.81,0.34,,,442.29,2,5,7,124.58740000000007,73.91000000000001,1.8057000000000012
21904,CNC(C)C(=O)NC1CCCC2CC3CCN(CCCc4ccccc4)CC3N2C1=O,2.19,0.47,,,426.3,2,4,7,122.65240000000007,64.68,2.1872
21905,CNC(C)C(=O)NC1CCCC2CC3CCN(S(=O)(=O)c4ccccc4)CC3N2C1=O,0.94,0.2,,,448.21,2,5,5,116.65020000000005,98.82,0.9433000000000018
21906,CNC(C)C(=O)NC1CCCC2CC3CCN(S(=O)(=O)Cc4ccccc4)CC3N2C1=O,1.08,0.4,,,462.23,2,5,6,122.08820000000006,98.82,1.084400000000002
21907,CNC(C)C(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(OC)cccc32)c1,3.83,0.054,,,547.11,3,8,10,142.33489999999983,114.35000000000001,3.833000000000002
21908,CNC(C)C(O)=NC1CCCC2CC3CCN(C(=O)c4ccccc4)CC3N2C1=O,,0.7,,,412.25,2,4,4,115.71600000000007,85.24000000000001,2.235099999999999
21909,CNC(C)C(O)=NC1CCCC2CC3CCN(C(=O)OCc4ccccc4)CC3N2C1=O,1.89,0.42,,,442.26,2,5,5,121.57050000000007,94.47,2.7315000000000005
21910,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1.CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(C(C)N)CCC3N)C2O)OCC1(C)O.CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)CCC3N)C2O)OCC1(C)O,,1.0,,,1389.9,24,36,19,345.4534000000001,627.17,-10.892399999999945
21911,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)NCCCON=C(C(=O)NC4C(=O)N5C(C(=O)[O-])=C(C[n+]6ccccc6)CSC45)c4nc(N)sc4Cl)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,,0.51,,,1980.5,21,35,24,477.0007000000009,676.2100000000002,-0.9675000000000282
21912,CNC(CNc1cc(F)c(S(=O)(=O)Nc2ncc(F)s2)cc1Cl)CC(C)(C)C.Cl,4.31,0.02,,,488.07,3,6,8,116.94790000000003,83.11999999999999,4.733400000000004
21913,CNc1[nH]c(=O)n(O)c(=O)c1C(=O)NCc1ccccc1,-0.25,0.008,,,290.1,4,6,4,75.66610000000001,116.22,-0.2543999999999995
21914,CNC1=NC2C(OC(C(F)F)C(O)C2F)S1,0.37,0.97,,,256.05,2,5,1,53.441500000000026,53.85000000000001,0.36619999999999947
21915,CNC1=NC2C(OC(C(F)F)C(O)C2O)S1,-0.61,0.77,,,254.05,3,6,1,54.55230000000003,74.08000000000001,-0.6110000000000008
21916,CNC1=NC2C(OC(CF)C(O)C2O)S1,-0.91,0.96,,,236.06,3,6,1,54.52330000000003,74.08000000000001,-0.9066000000000001
21917,CNC1=NC2C(OC(CO)C(O)C2F)S1,-0.91,0.84,,,236.06,3,6,1,54.52330000000003,74.08000000000001,-0.9066000000000001
21918,CNc1c(C)c(C)nc2cc(C3CCCCN3C(=O)c3cc(C)ccc3NS(C)(=O)=O)nn12,3.44,0.013,,,470.21,2,7,5,129.2817,108.7,3.4351600000000015
21919,CNc1c(C)c(C)nc2cc(C3CCCCN3C(=O)c3ccccc3NS(C)(=O)=O)nn12,3.13,0.028,,,456.19,2,7,5,124.54470000000003,108.7,3.1267400000000016
21920,CNc1cc(-c2cccc(Cl)c2Cl)nc(N)n1,3.07,0.08,,,268.03,2,4,2,71.4471,63.83,3.0743
21921,CNc1cc(Nc2cc(F)cc(F)c2OC)nn2c(C(=O)NCC(C)(O)CO)cnc12,1.27,0.27,,,436.17,5,9,8,108.76920000000003,133.04000000000002,1.2744999999999995
21922,CNc1cc2nc(NCc3cccnc3)nc(C(=O)c3cccs3)c2s1,4.03,0.983,,,381.07,2,8,6,106.27690000000001,79.80000000000001,4.032600000000002
21923,CNC1CCN(c2cc(NCC3CC3)[nH]c(=N)n2)C1,0.68,0.84,,,262.19,4,5,5,75.33380000000002,79.83,0.5091700000000005
21924,CNC1CCN(c2nc(=N)[nH]c3c2CCCc2ccccc2-3)C1,,0.51,,,309.2,3,4,2,91.58110000000003,67.80000000000001,1.8429699999999993
21925,CNC1CCN(c2nc(=N)[nH]c3c2oc2ncc(Cl)cc23)C1,,0.43,,,318.1,3,6,2,84.20310000000003,93.83000000000001,1.6350699999999994
21926,CNc1ccn2ncc(C(=O)Nc3cc(C)nn3-c3cccc(Cl)c3)c2n1,3.17,0.016,,,381.11,2,7,4,103.79790000000001,89.14,3.170820000000001
21927,CNC1CN(c2nc3ncc(Br)cc3n3nnnc23)C1,0.24,0.265,,,334.03,1,8,2,76.63870000000001,84.13,0.23799999999999955
21928,CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(OC3CCOCC3)c2n1,4.69,0.0454,,,571.17,2,9,8,145.24019999999982,124.56000000000002,4.687320000000003
21929,CNc1nc(-c2ccccc2)c2ccccc2n1,3.34,0.009,,,235.11,1,3,2,74.52070000000003,37.81,3.3385000000000016
21930,CNc1nc(Nc2ccc(-n3cnc(C)n3)c(OC)c2)nc2c1CCC2c1ccc(F)cc1,4.38,0.006,,,445.2,2,8,6,124.07340000000002,89.78,4.376820000000004
21931,CNc1nc(Nc2ccc(-n3cnc(Cl)c3)c(OC)c2)nc2c1CCC2c1ccccc1,5.19,0.001,,,446.16,2,7,6,126.59340000000002,76.89,5.187700000000004
21932,CNc1nc(OCCOC)nc2c1[nH]c(=O)n2Cc1ccccc1,1.23,0.11,,,329.15,2,7,7,90.61040000000001,94.06,1.2347999999999995
21933,CNc1nc2ccccc2n1-c1nc(N2CCOCC2C)cc(C2(S(C)(=N)=O)CC2)n1,2.75,0.043,,,441.19,2,9,5,121.53180000000005,109.02,2.7479700000000005
21934,CNc1nc2ccccc2n1-c1nc(N2CCOCC2C)cc(C2(S(C)(=O)=O)CC2)n1,2.12,0.022,,,442.18,1,9,5,119.58950000000004,102.24,2.1159999999999997
21935,CNc1nc2nc3c1[nH]c(=O)n3Cc1cccc(c1)OCCCCCO2,2.15,0.019,,,355.16,2,7,1,98.08040000000004,94.06,2.1510999999999996
21936,CNc1nc2nc3c1[nH]c(=O)n3Cc1cccc(c1)OCCCCO2,1.76,0.034,,,341.15,2,7,1,93.46340000000004,94.06,1.7609999999999997
21937,CNc1nc2nc3c1[nH]c(=O)n3Cc1cccc(c1)OCCN(C)C(=O)CO2,0.44,0.285,,,384.15,2,8,1,101.86640000000004,114.36999999999999,0.43919999999999937
21938,CNc1nc2nc3c1[nH]c(=O)n3Cc1cccc(c1)OCCNC(=O)CO2,0.1,0.415,,,370.14,3,8,1,97.23910000000004,123.16000000000001,0.09700000000000047
21939,CNc1nc2nc3c1[nH]c(=O)n3Cc1cccc(c1)OCCOCCO2,1,0.077,,,357.14,2,8,1,95.04840000000003,103.29,0.9973999999999996
21940,CNc1ncc2cc(-c3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,5.92,0.038,,,436.15,2,4,4,118.65490000000001,66.91,5.918020000000004
21941,CNc1nccc(-c2cc3c4c(n[nH]c4c2)Nc2ccccc2O3)n1,3.91,0.01,,,330.12,3,6,2,96.46509999999999,87.75,3.9109000000000016
21942,CNc1nccc(-c2cnn3ncccc23)n1,1.23,0.14,,,226.1,1,6,2,63.55970000000002,68.0,1.2279999999999998
21943,CNc1nccc(N2CCC(NC(=O)Nc3cc(OC)cc(OC)c3)C2)n1,1.94,0.019,,,372.19,3,7,6,103.89710000000004,100.64000000000001,1.9359
21944,CNc1nccc(N2CCC(NC(=O)Nc3ccc(C)c(Cl)c3)C2)n1,2.88,0.007,,,360.15,3,5,4,100.54010000000002,82.18,2.8805200000000015
21945,CNc1nccc(N2CCC(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)C2)n1,3.59,0.002,,,414.12,3,5,4,100.80510000000002,82.18,3.590900000000002
21946,CNc1nccc(N2CCC(NC(=O)Nc3ccc(CN(C)C)c(C(F)(F)F)c3)C2)n1,3,0.057,,,437.22,3,6,6,113.18610000000005,85.42,2.999100000000002
21947,CNc1nccc(N2CCC(NC(=O)Nc3ccc(CN4CCC4)c(C(F)(F)F)c3)C2)n1,3.14,0.137,,,449.22,3,6,6,115.68910000000005,85.42,3.143200000000002
21948,CNc1nccc(N2CCC(NC(=O)Nc3ccc(CN4CCCC4)c(C(F)(F)F)c3)C2)n1,3.53,0.135,,,463.23,3,6,6,120.30610000000006,85.42,3.533300000000003
21949,CNc1nccc(N2CCC(NC(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)C2)n1,2.68,0.124,,,492.26,3,7,6,128.56910000000005,88.66,2.6849000000000016
21950,CNc1nccc(N2CCC(NC(=O)Nc3ccc(CN4CCOCC4)c(C(F)(F)F)c3)C2)n1,2.77,0.048,,,479.23,3,7,6,121.89110000000005,94.65,2.769700000000002
21951,CNc1nccc(N2CCC(NC(=O)Nc3ccc(OC(F)(F)F)cc3)C2)n1,2.82,0.023,,,396.15,3,6,5,97.47610000000003,91.41000000000001,2.8173000000000012
21952,CNc1nccc(N2CCC(NC(=O)Nc3ccc(OC(F)F)cc3)C2)n1,2.52,0.062,,,378.16,3,6,6,97.42510000000003,91.41000000000001,2.520100000000001
21953,CNc1nccc(N2CCC(NC(=O)Nc3ccc(OC)cc3)C2)n1,1.93,0.2,,,342.18,3,6,5,97.34510000000003,91.41000000000001,1.9273000000000002
21954,CNc1nccc(N2CCC(NC(=O)Nc3cccc(C#N)c3)C2)n1,1.79,0.056,,,337.17,3,6,4,95.50810000000003,105.97000000000001,1.7903799999999999
21955,CNc1nccc(N2CCC(NC(=O)Nc3cccc(OC)c3)C2)n1,1.93,0.033,,,342.18,3,6,5,97.34510000000004,91.41000000000001,1.9273000000000002
21956,CNc1nccn(-c2cc(C(=O)NC3CC3)ccc2C)c1=O,1.47,0.8,,,298.14,2,5,4,84.60590000000003,76.02000000000001,1.47482
21957,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,5.57,0.078,,,598.24,2,9,11,154.9168999999997,108.39999999999999,5.565700000000005
21958,CNc1ncnc2c(CNc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)cccc12,,,41.69,,455.2,3,7,6,132.97559999999993,97.4,4.615520000000004
21959,CNc1ncnn1-c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)C1C(C)OC(C)CN31,0.48,0.08,,,484.16,3,11,2,117.39210000000001,156.51,0.48000000000000065
21960,CNc1noc2c(-c3ccc4c(N5CCOCC5C)nncc4c3)c(C)ccc12,4.01,0.08,,,389.19,1,7,3,114.45170000000005,76.31,4.013220000000003
21961,CNc1snc(SCc2nnc3ncc(-c4ccc(F)cc4)nn23)c1C(N)=O,2.21,,36.8,,416.06,2,10,6,103.71060000000003,123.97999999999999,2.2148
21962,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(F)c1,2.24,0.15,,,339.15,3,5,6,94.74630000000002,92.93,2.2404
21963,CNCc1c(NC(=O)OCC(Oc2cccc3sc(C(=N)N)cc23)c2ccccc2)c(C)nn1C,4.32,0.05,,,492.19,4,8,9,138.3314999999999,127.28,4.315490000000002
21964,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1OC,3.56,,21.0,,348.12,1,4,6,95.30120000000005,50.80000000000001,3.5621000000000027
21965,CNCc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,3.91,0.144,,,514.15,3,9,6,124.7843,128.82000000000002,3.9110000000000023
21966,CNCCCc1cncc(CCc2cc(C)cc(N)n2)c1,2.3,0.8,,,284.2,2,4,7,87.27910000000004,63.83,2.3044200000000004
21967,CNCCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CC(OC)C2)c(=O)n4C)cn1,3.29,,4.4,,447.23,1,8,8,128.81770000000006,83.2,3.288400000000001
21968,CNCCN(C)Cc1c[nH]nc1-c1ccc(OC2CC(OCCC3CCOCC3)C2)cc1,3.47,0.52,,,442.29,2,6,12,125.83440000000007,71.64000000000001,3.471000000000002
21969,CNCCN1CCCc2cc(NC(=N)c3cccs3)ccc21,3.16,0.6,,,314.16,3,4,5,95.67310000000003,51.15,3.1575700000000007
21970,CNCCOc1ccccc1C(C)(C)Nc1nccn(-c2cc(C(=O)NC3CC3)ccc2C)c1=O,3.38,0.41,,,475.26,3,7,10,137.57159999999993,97.28,3.3785200000000017
21971,CNS(=O)(=O)c1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N(C(C)C1CC1)C2,2.74,0.09,0.5,,448.12,2,6,6,114.89570000000003,108.47000000000001,2.739320000000001
21972,CNS(=O)(=O)c1cc(F)ccc1CNC(=O)c1nc(N2CCCCS2(=O)=O)c2cccnc2c1O,1.24,0.01,,,523.1,3,8,6,125.38530000000002,158.66,1.2425999999999997
21973,CNS(=O)(=O)c1ccc(CNc2nc3cnc(-c4c(C)ncnc4C4CC4)nc3n(C(C)C3CC3)c2=O)nc1,2.72,0.03,,,547.21,2,11,9,144.57519999999982,157.54000000000002,2.7155200000000006
21974,CNS(=O)(=O)c1cnn(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)C2C(C)OC(C)CN42)c1,-0.05,0.068,,,547.13,3,11,3,126.29590000000002,177.76,-0.048599999999998866
21975,COC(=O)C(C)N=C(O)C(C)c1ccc(CC(C)C)cc1,2.67,0.64,,,291.18,1,3,6,84.94080000000005,58.89,3.5066000000000024
21976,COC(=O)C(CC(C)C)N=C(O)C(C)c1ccc(CC(C)C)cc1,3.69,0.49,,,333.23,1,3,8,98.72180000000007,58.89,4.5328000000000035
21977,COC(=O)C(N=C(O)C(C)c1ccc(CC(C)C)cc1)C(C)C,3.3,0.55,,,319.21,1,3,7,94.10480000000007,58.89,4.142700000000003
21978,COC(=O)C(ON=C(C(=O)NC1C(=O)N(OS(=O)(=O)O)C1(C)C)c1csc(N)n1)c1cc(=O)c(O)cn1O,-1.7,0.0061,,,576.06,5,16,9,123.94600000000004,262.27,-1.6950999999999963
21979,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,,,125.89,,371.15,1,8,4,96.32470000000004,103.55,2.5822000000000003
21980,COC(=O)C1=C(CN2CC(F)(F)CC2C(=O)O)NC(c2nccs2)=NC1(C)c1ccc(F)cc1,2.77,0.019,,,494.12,2,8,6,117.14150000000002,104.12,2.768700000000001
21981,COC(=O)C1=C(CN2CCOCC2C(=O)O)NC(c2nccs2)=NC1c1ccc(Cl)c(F)c1,2.24,0.031,,,494.08,2,9,6,118.7955,113.35,2.2392000000000003
21982,COC(=O)C1=C(CN2CCOCC2C(=O)O)NC(c2nccs2)=NC1c1ccc(F)c(F)c1C,2.03,0.054,,,492.13,2,9,6,118.48050000000003,113.35,2.0333200000000007
21983,COC(=O)C1=C(CN2CCOCC2C(=O)O)NC(c2nccs2)=NC1c1ccc(F)cc1Cl,2.24,0.057,,,494.08,2,9,6,118.7955,113.35,2.2392000000000003
21984,COC(=O)c1cc(Br)cnc1N1CCC(NC2CCCCC2)C(O)C1,2.49,0.27,,,411.12,2,6,4,99.91000000000005,74.69,2.4926000000000004
21985,COC(=O)c1ccc(-c2c(Cl)cc(OC3OC(CO)C(O)C(O)C3O)cc2Cl)cc1,1.63,0.06,,,458.05,4,8,5,107.63270000000001,125.68000000000002,1.6256999999999997
21986,COC(=O)c1ccc(-c2cc(Cl)c(OC3OC(CO)C(O)C(O)C3O)c(Cl)c2)cc1,1.63,0.02,,,458.05,4,8,5,107.63270000000001,125.68000000000002,1.6256999999999997
21987,COC(=O)c1ccc(-c2ccc(Cl)c(OC3OC(CO)C(O)C(O)C3O)c2)cc1,0.97,0.04,,,424.09,4,8,5,102.62270000000002,125.68000000000002,0.9722999999999997
21988,COC(=O)c1ccc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(Cl)c2)cc1,0.97,0.06,,,424.09,4,8,5,102.62270000000001,125.68000000000002,0.9722999999999993
21989,COC(=O)c1ccc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)cc1,0.32,0.07,,,390.13,4,8,5,97.61270000000002,125.68000000000002,0.3188999999999993
21990,COC(=O)c1ccc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2Cl)cc1,0.97,0.05,,,424.09,4,8,5,102.62270000000001,125.68000000000002,0.972299999999999
21991,COC(=O)c1ccc(-c2cccc(OC3OC(CO)C(O)C(O)C3O)c2)cc1,0.32,0.08,,,390.13,4,8,5,97.61270000000002,125.68000000000002,0.31889999999999946
21992,COC(=O)c1ccc(NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1O,3.27,0.031,,,344.17,3,4,3,92.50370000000004,87.66,3.269100000000002
21993,COC(=O)c1ccc2c(ccn2-c2ccc(OC3OC(CO)C(O)C(O)C3O)c(Cl)c2)c1,1.25,0.01,,,463.1,4,9,5,114.01970000000001,130.61,1.249199999999999
21994,COC(=O)c1cccc(-n2sc3ccccc3c2=O)c1,2.84,0.5075,,,285.05,0,5,2,78.76150000000003,48.3,2.838800000000001
21995,COC(=O)C1CCCN1c1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,3.37,0.07,,,427.18,1,9,5,120.46770000000001,106.02,3.3672000000000013
21996,COC(=O)CN=C(O)C(C)c1ccc(CC(C)C)cc1,2.28,0.76,,,277.17,1,3,6,80.34580000000005,58.89,3.118100000000002
21997,COC(=O)N(CC(=O)O)Cc1cc(OCc2nc(-c3ccc(Cl)cc3)oc2C)ccc1F,4.67,0.003,,,462.1,1,6,8,112.86880000000004,102.10000000000001,4.674520000000004
21998,COC(=O)N1CC(C(=O)Nc2ccc(Cl)cn2)C(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,2.92,0.068,,,513.12,2,7,5,129.4614,122.63,2.9166000000000007
21999,COC(=O)N1CC2(CC2)CC(C(=O)NO)C1C(=O)N1C=CC(c2ccccc2)CC1,2.26,0.7,,,413.2,2,5,3,107.25520000000003,99.17999999999999,2.2587
22000,COC(=O)N1CC2(CC2)CC(C(=O)NO)C1C(=O)N1CC=C(c2ccccc2)C1,1.65,0.66,,,399.18,2,5,3,103.60120000000002,99.17999999999999,1.6547000000000003
22001,COC(=O)N1CCN(C2CCC(Nc3nc(Nc4cnn(C)c4)nc4ccc(CC#N)nc34)CC2)CC1,2.68,0.3,,,504.27,2,11,6,138.35839999999993,137.12,2.6750799999999995
22002,COC(=O)N1CCN(C2CCC(Nc3ncnc4ccc(C#N)cc34)CC2)CC1,2.61,0.23,,,394.21,1,7,3,109.47070000000005,94.38,2.60858
22003,COC(=O)N1CCN(C2CCC(Nc3ncnn4ccc(C(C)CC(N)=O)c34)CC2)CC1,1.82,0.37,3.0,,443.26,2,8,6,120.43110000000007,118.09,1.8153000000000001
22004,COC(=O)N1CCN(C2CCN(c3cc(C)c4[nH]c(-c5c(NCC(O)c6cccc(Cl)c6)ccnc5O)nc4c3)CC2)CC1,4.38,0.015,,,619.27,4,9,7,171.41399999999953,130.08,4.790620000000004
22005,COC(=O)N1CCN(C2CCN(c3cc(C)c4[nH]c(-c5c(NCCc6ncn(C)c6Cl)ccnc5O)nc4c3)CC2)CC1,3.62,0.11,,,607.28,3,10,7,166.9241999999996,127.67,4.033220000000004
22006,COC(=O)N1CCN(C2CCN(c3cc(C)c4[nH]c(-c5c(NCCn6cc(Cl)cn6)ccnc5O)nc4c3)CC2)CC1,3.54,0.033,,,593.26,3,10,7,162.23919999999964,127.67000000000002,3.9537200000000032
22007,COC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NCC(O)c6cccc(Cl)c6)cc[nH]c5=O)[nH]c4c3)CC2)CC1,4.38,0.01,,,619.27,4,8,7,172.57489999999956,129.82,4.378320000000003
22008,COC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NCCc6ncn(C)c6Cl)cc[nH]c5=O)[nH]c4c3)CC2)CC1,3.62,0.11,,,607.28,3,9,7,168.08509999999956,127.41,3.6209200000000017
22009,COC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NCCn6cc(Cl)cn6)cc[nH]c5=O)[nH]c4c3)CC2)CC1,3.54,0.033,,,593.26,3,9,7,163.40009999999964,127.41,3.5414200000000013
