,SMILES,logP,Fup,Clint,MW_rdkit,HBD_rdkit,HBA_rdkit,NRB_rdkit,RF_rdkit,PSA_rdkit
931,CCC(C)NC1=C(C=C(C=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-],4.93,0.0,31.35,295.15,1.0,5.0,5.0,81.8265,98.31
932,CCC(C)NC1=NC(=NC(=N1)NCC)OC,3.1,0.0461,6.53,225.16,2.0,6.0,6.0,63.9184,71.96
933,CCC(C)SP(=O)(N1CCSC1=O)OCC,1.68,0.4599,0.0,283.05,0.0,5.0,6.0,71.1365,46.61
934,CCC(CC)[C@@H](CO)NS(=O)(=O)C1=CC=C(S1)Cl,3.07,,35.53,311.04,2.0,4.0,7.0,74.5963,66.4
935,CCC(CC)NC1=C(C(=NC(=C1)C)OC2=C(C=C(C=C2C)C)C)C,4.19,,7.464,326.24,1.0,3.0,6.0,102.4307,34.15
936,CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-],5.2,0.0,7.214,281.14,1.0,5.0,6.0,77.2175,98.31
937,CCC[C@H](CO)NC1=NC(=NC2=C1SC(=O)N2)S[C@@H](C)C3=CC=CC(=C3)C#N,,,22.39,415.11,3.0,8.0,8.0,112.8692,114.69
938,CCC1(C(=O)NC(=NC1=O)[O-])C2=CC=CC=C2.[Na+],1.05,0.247,0.0,254.07,1.0,3.0,2.0,58.9957,81.59
939,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,1.47,0.49,0.0,232.08,2.0,3.0,2.0,60.0924,75.27
940,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,2.03,0.62,29.0,250.13,2.0,3.0,2.0,65.5734,75.27
941,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,2.07,0.39,0.0,226.13,2.0,3.0,4.0,58.4774,75.27
942,CCC1(CC2=CC=CC=C2O1)C3=NCCN3,2.23,,3.0,216.13,1.0,3.0,2.0,64.1007,33.62
943,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,-1.47,0.563,0.723,232.12,2.0,3.0,2.0,65.2071,72.19
944,CCC1=C(C(=CC=C1)CC)N,2.74,0.08962,16.13,149.12,1.0,1.0,2.0,49.6104,26.02
945,CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl,3.52,0.1332,62.9,269.12,0.0,2.0,6.0,75.28,29.54
946,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,2.69,0.1177,2.768,248.08,2.0,4.0,2.0,70.6808,77.82
947,CCC1=C(C(=O)C=CO1)O,0.63,0.606,81.0,140.05,1.0,3.0,1.0,36.0208,50.44
948,CCC1=C(C=C2CC(CC2=C1)NC[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC,3.64,0.05,5.05,392.21,4.0,4.0,6.0,115.59,85.35
949,CCC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OCC(=O)OC)C(=O)C(=O)N,2.1,,50.12,394.15,1.0,6.0,8.0,107.8959,100.62
950,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,3.03,0.005,3.816,490.22,3.0,5.0,7.0,128.5219,124.68
951,CCC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Br,5.45,3.63e-08,0.0,520.04,1.0,4.0,5.0,128.9882,50.16
952,CCC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)CC)C(C)(C)C)O,7.47,0.00513,0.0,368.27,2.0,2.0,4.0,115.1756,40.46
953,CCC1=CC(=C(C=C1)O)C(C)(C)C,3.81,0.0454,102.0,178.14,1.0,1.0,1.0,56.1848,20.23
954,CCC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O,1.45,0.2895,2.351,289.14,2.0,4.0,4.0,78.497,91.65
955,CCC1=CC(=CC(=C1N)CC)CC2=CC(=C(C(=C2)CC)N)CC,5.14,0.00874,8.2,310.24,2.0,2.0,6.0,102.0268,52.04
956,CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C,4.25,0.03378,22.4,352.22,1.0,2.0,3.0,105.1247,49.41
957,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,3.03,0.1598,84.71,269.12,0.0,2.0,6.0,75.256,29.54
958,CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O,3.5,0.176,15.8,261.17,2.0,3.0,4.0,78.3075,45.4
959,CCC1=NC2=C(C=CC(=C2)O)C(=C1C3=CC=CC=C3)OC4=CC=C(C=C4)/C=C/C(=O)O,,,38.9,411.15,2.0,4.0,6.0,121.4076,79.65
960,CCC1=NN(C(=C1Cl)C(=O)NCC2=CC=C(C=C2)C(C)(C)C)C,4.61,0.0,15.94,333.16,1.0,3.0,4.0,93.9082,46.92
961,CCC1=NN(C2=C1CCN3C2=NN=C3C4=CC=CS4)C5CCCC5,5.57,0.078,6.0,339.15,0.0,6.0,3.0,95.143,48.53
962,CCc1cc(C(SC[C@H](N)C(=O)O)(c2ccccc2)c2ccccc2)ccc1C,4.99,0.016,24.4,405.18,2.0,3.0,8.0,121.3922,63.32
963,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,2.1,0.39,0.723,226.13,2.0,3.0,4.0,58.4774,75.27
964,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],4.71,0.9242,0.364,321.2,0.0,0.0,12.0,79.3604,0.0
965,CCCC[Sn](CCCC)(CCCC)Cl,4.983,,782.0,326.08,0.0,0.0,9.0,70.752,0.0
966,CCCC1=CC(=C(C=C1)O)OC,2.65,0.0707,24.6,166.1,1.0,2.0,3.0,48.6538,29.46
967,CCCC1=CC(=O)NC(=S)N1,-0.39,0.4736,1.323,170.05,2.0,2.0,2.0,46.2424,48.65
968,CCCC1=CC=C(C=C1)N,2.4,0.136,17.3,135.1,1.0,1.0,2.0,44.8494,26.02
969,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,6.86,0.004,3.98,514.24,1.0,5.0,7.0,156.1123,72.94
970,CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,3.72,0.0508,17.0,341.07,0.0,5.0,5.0,83.895,49.17
971,CCCCC(CC)CN1C(=O)C2C3CC(C2C1=O)C=C3,3.7,0.0,134.3,275.19,0.0,2.0,6.0,77.743,37.38
972,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)O,4.25,0.352,0.0,278.15,1.0,3.0,8.0,76.9898,63.6
973,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,7.52,0.0,2.646,390.28,0.0,4.0,14.0,113.619,52.6
974,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],4.52,,49.8,444.22,0.0,7.0,16.0,106.6322,109.8
975,CCCCC(CN1C=NC=N1)(C#N)C2=CC=C(C=C2)Cl,2.94,0.08429,16.4,288.11,0.0,4.0,6.0,78.29,54.5
976,CCCCC(CN1C=NC=N1)(C2=C(C=C(C=C2)Cl)Cl)O,3.9,0.041,16.22,313.07,1.0,4.0,6.0,79.9058,50.94
977,CCCCC[C@@H](CC(=O)CCC1=CC(=C(C=C1)O)OC)O,3.43,0.141,146.0,294.18,2.0,4.0,10.0,82.7526,66.76
978,CCCCC1(C(=O)NC(=O)NC1=O)CC,1.73,0.6,1.9,212.12,2.0,3.0,4.0,53.9304,75.27
979,CCCCC1=CC=C(C=C1)N,3.05,0.0599,26.4,149.12,1.0,1.0,3.0,49.4664,26.02
980,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,3.89,0.1,13.63,428.23,1.0,5.0,7.0,123.7587,87.13
981,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)C,5.32,0.0175,195.0,428.29,0.0,4.0,6.0,120.356,60.44
982,CCCCCC1=CC=C(C=C1)N,3.39,0.0234,18.2,163.14,1.0,1.0,4.0,54.0834,26.02
983,CCCCCCC(=CC1=CC=CC=C1)C=O,4.34,0.009805,14.36,216.15,0.0,1.0,7.0,69.242,17.07
984,CCCCCCC(C)OC(=O)COC1=NC(=C(C(=C1Cl)N)Cl)F,4.53,0.0,9.915,366.09,1.0,5.0,9.0,88.4354,74.44
985,CCCCCCC(CCCC)CO,4.82,1.0,0.658,186.2,1.0,1.0,9.0,58.8598,20.23
986,CCCCCCC1=CC=C(C=C1)N,4.21,0.00695,440.0,177.15,1.0,1.0,5.0,58.7004,26.02
987,CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CC(=O)O,6.15,3.54e-08,41.7,353.29,1.0,2.0,17.0,104.7248,57.61
988,CCCCCCCC1=C(NC2=C(C1=O)C=CC(=C2)OC)C,4.42,,27.79,287.19,1.0,2.0,7.0,88.3207,42.09
989,CCCCCCCC1=CC=C(C=C1)O,4.03,0.00365,42.5,192.15,1.0,1.0,6.0,60.5698,20.23
990,CCCCCCCCC1=CC=C(C=C1)O,5.19,0.0,15.65,206.17,1.0,1.0,7.0,65.1868,20.23
991,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],8.16,,16.7,434.38,0.0,0.0,22.0,132.19,0.0
992,CCCCCCCCCCCCCN1CC(OC(C1)C)C,5.59,0.002679,12.91,297.3,0.0,2.0,12.0,92.91,12.47
993,CCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],3.08,,43.1,302.15,0.0,4.0,13.0,72.1102,66.43
994,CCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,4.64,2.2e-08,0.0,338.21,3.0,5.0,12.0,93.5629,86.99
995,CCCCCCCCN1C(=O)C=CS1,2.45,0.02822,12.72,213.12,0.0,3.0,7.0,61.955,22.0
996,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,3.66,0.000904,230.0,282.15,3.0,5.0,8.0,75.0949,86.99
997,CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,8.1,0.0233,0.0,390.28,0.0,4.0,16.0,113.759,52.6
998,CCCCCCCCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,6.39,1.37e-08,807.0,326.19,1.0,3.0,10.0,96.8523,46.53
999,CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,6.81,2.71e-06,27.7,334.21,0.0,4.0,12.0,95.291,52.6
1000,CCCCCCOC1=CC=C(C=C1)N,3.63,0.0252,79.3,193.15,1.0,2.0,6.0,60.4914,35.25
1001,CCCCCCOC1=CC=C(C=C1)O,3.36,0.00077,83.6,194.13,1.0,2.0,6.0,57.7438,29.46
1002,CCCCCCOC1=CC=CC=C1C(=O)O,3.19,0.0,191.4,222.13,1.0,2.0,7.0,63.0383,46.53
1003,CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCC,5.62,0.0986,301.0,306.18,0.0,4.0,10.0,86.057,52.6
1004,CCCCCOC(=O)COC1=C(C=C(C(=C1)N2C(=O)C3=C(C2=O)CCCC3)F)Cl,4.99,,432.0,423.12,0.0,5.0,8.0,105.376,72.91
1005,CCCCN(CC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],5.29,0.0,17.34,335.11,0.0,5.0,7.0,77.5478,89.52
1006,CCCCN(CCCC)SN(C)C(=O)OC1=CC=CC2=C1OC(C2)(C)C,4.83,0.0,26.74,380.21,0.0,5.0,9.0,107.62,42.01
1007,CCCCN(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,,,25.92,485.23,3.0,6.0,15.0,137.7542,94.66
1008,CCCCNC(=O)N1C2=CC=CC=C2N=C1NC(=O)OC,2.12,1.77e-06,26.0,290.14,2.0,5.0,4.0,79.4654,85.25
1009,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,2.34,0.04,1.324,270.1,2.0,3.0,5.0,69.8072,75.27
1010,CCCCOC(=O)C1=CC=C(C=C1)O,3.56,0.04157,39.3,194.09,1.0,3.0,4.0,53.2973,46.53
1011,CCCCOC(=O)C1=CC=CC=C1,3.83,0.313,864.0,178.1,0.0,2.0,4.0,51.6325,26.3
1012,CCCCOC(=O)C1=CC=CC=C1C(=O)O,2.37,0.2077,0.7359,222.09,1.0,3.0,5.0,58.5918,63.6
1013,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,4.82,3.22e-06,427.0,312.14,0.0,4.0,7.0,87.194,52.6
1014,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,4.61,0.028,42.5,278.15,0.0,4.0,8.0,76.823,52.6
1015,CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C,4.37,0.00942,261.0,402.23,0.0,8.0,15.0,101.332,105.2
1016,CCCCOC1=CC=C(C=C1)N,1.46,0.165,28.4,165.12,1.0,2.0,4.0,51.2574,35.25
1017,CCCCOC1=NC(=C2C(=N1)N(CC(=O)N2)CC3=CC=CC(=C3)CN4CCCC4)N,2.25,,9.301,410.24,2.0,7.0,8.0,117.4801,96.61
1018,CCCCOCCOC(=O)COC1=NC(=C(C=C1Cl)Cl)Cl,3.18,,858.0,355.01,0.0,5.0,9.0,81.448,57.65
1019,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,4.75,0.0,76.01,338.21,0.0,5.0,13.0,92.762,46.15
1020,CCCCOCN(C1=C(C=CC=C1CC)CC)C(=O)CCl,4.5,0.0,100.8,311.17,0.0,2.0,9.0,89.131,29.54
1021,CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C,4.62,0.005446,3.353,297.27,0.0,3.0,5.0,87.374,21.7
1022,CCCN(CCC)C(=O)SCCC,3.84,0.01906,25.1,203.13,0.0,2.0,6.0,60.3,20.31
1023,CCCN(CCC)C1=C(C=C(C(=C1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],4.1,0.0,7.216,350.12,1.0,6.0,7.0,81.9602,115.54
1024,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(C)C)[N+](=O)[O-],4.5,2.92e-08,12.5,309.17,0.0,5.0,8.0,86.6348,89.52
1025,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],5.34,0.00252,210.0,335.11,0.0,5.0,7.0,77.5478,89.52
1026,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],3.72,0.004802,20.2,346.09,1.0,7.0,8.0,83.919,149.68
1027,CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2,4.1,0.02237,16.4,375.03,0.0,4.0,6.0,91.852,47.36
1028,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,1.8,0.0258,49.7,212.07,3.0,5.0,3.0,52.0099,86.99
1029,CCCOC(=O)C1=CC=C(C=C1)O,3.04,0.07639,38.0,180.08,1.0,3.0,3.0,48.6803,46.53
1030,CCCOC(=O)C1=CC=CC=C1C(=O)OCCC,3.27,,858.0,250.12,0.0,4.0,6.0,67.589,52.6
1031,CCCOC(=O)C1=CN=C(C=C1)C(=O)OCCC,3.56,0.865,592.0,251.12,0.0,5.0,6.0,65.384,65.49
1032,CCCOC1=NN(C(=O)N1C)C(=O)[N-]S(=O)(=O)C2=CC=CC=C2C(=O)OC.[Na+],1.35,0.00891,0.91,420.07,0.0,10.0,6.0,92.3743,140.66
1033,CCCOCC(=NC1=C(C=C(C=C1)Cl)C(F)(F)F)N2C=CN=C2,1.4,0.00839,19.6,345.09,0.0,4.0,5.0,82.284,39.41
1034,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,4.1,0.01,6.61,489.07,2.0,4.0,7.0,124.0307,91.92
1035,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,3.07,,12.59,265.09,2.0,4.0,4.0,73.1364,67.01
1036,CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl,4.68,,141.0,371.94,0.0,4.0,7.0,81.7615,35.53
1037,CCN(C)S(=O)(=O)C[C@@H](N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)C(C)(C)C,6.23,,5.9,596.19,1.0,4.0,9.0,155.5426,94.99
1038,CCN(C1(C(O)=NO)CN(C(=O)C(C)C)C1)S(=O)(=O)c1ccc(OCc2cc(C)nc3ccccc23)cc1,2.88,,11.0,540.2,2.0,7.0,9.0,142.8191,132.63
1039,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,1.23,0.4,2.843,305.13,0.0,5.0,3.0,86.839,74.29
1040,CCN(C1CCCCC1)C(=O)C2=C(N(N=C2)C3=CC=CC=C3)NS(=O)(=O)C4=CC=C(C=C4)C5=CN=CO5,,,9.5,519.19,1.0,7.0,8.0,139.895,110.33
1041,CCN(C1CCCCC1)C(=O)SCC,3.92,0.0,34.48,215.13,0.0,2.0,3.0,62.781,20.31
1042,CCN(CC(=C)C)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],5.11,0.0,3.026,333.09,0.0,5.0,6.0,77.4538,89.52
1043,CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21,3.36,0.0,15.15,271.16,0.0,2.0,5.0,81.966,29.54
1044,CCN(CC)C(=O)C1=CC=CC(=C1)C,2.18,0.3559,3.797,191.13,0.0,1.0,3.0,58.4305,20.31
1045,CCN(CC)C(=O)SCC1=CC=C(C=C1)Cl,3.4,1.88e-08,233.0,257.06,0.0,2.0,4.0,71.064,20.31
1046,CCN(CC)C1=CC(=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O)O,3.28,0.00517,2.0,313.13,2.0,4.0,6.0,88.5016,77.84
1047,CCN(CC)C1=CC2=C(C=C1)C=C(C(=O)O2)C(=O)O,2.15,,11.55,261.1,1.0,4.0,4.0,73.0043,70.75
1048,CCN(CC)C1=CC2=C(C=C1)C3(C4=C(O2)C=C(C=C4)N(CC)CC)C5=CC=CC=C5C(=O)O3,6.086,0.0456,13.9,442.23,0.0,5.0,6.0,131.8195,42.01
1049,CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C,4.2,0.0134,49.7,305.1,0.0,7.0,7.0,79.261,56.71
1050,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,2.35,0.296,5.062,234.17,1.0,2.0,5.0,72.3337,32.34
1051,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,2.62,0.6,2.57,299.14,2.0,4.0,7.0,82.5376,67.59
1052,CCN(CC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=CC(=C2)CC(=O)O)OC)C(=O)NCC3=CC=CC=C3,5.22,,25.12,500.19,2.0,3.0,9.0,129.5335,78.87
1053,CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],5.45,0.0,0.0,421.05,0.0,5.0,6.0,92.8868,89.52
1054,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=C(C=C(C=C5)O)S(=O)(=O)[O-].[Na+].[Na+],5.45,0.0151,0.0,808.12,1.0,11.0,12.0,191.8608,198.08
1055,CCN(CCC#N)C1=CC=C(C=C1)N=NC2=C(C=C(C=C2Cl)[N+](=O)[O-])Cl,3.18,0.00145,0.0,391.06,0.0,6.0,7.0,101.8514,94.89
1056,CCN=C(NS(=O)(=O)c1c(C)nn(C)c1Cl)N1CC(CC)C=N1,1.36,,11.0,360.11,1.0,6.0,4.0,90.2315,91.95
1057,CCN=C(NS(=O)(=O)c1c(Cl)nc2sccn12)N1CC(CC)C=N1,2.03,,20.0,388.05,1.0,7.0,4.0,95.3555,91.43
1058,CCN=C(NS(=O)(=O)c1cc(Cl)cc(Cl)c1)N1CC(CC)C=N1,2.98,,139.0,376.05,1.0,4.0,4.0,93.7385,74.13
1059,CCN=C(NS(=O)(=O)c1cc(O)cc(Cl)c1)N1CC2(C=N1)CCCC2,2.56,,107.0,384.1,2.0,5.0,3.0,97.5133,94.36
1060,CCN=C(NS(=O)(=O)c1ccc(Cl)c(Cl)c1)N1CC(CC)C=N1,2.98,,92.0,376.05,1.0,4.0,4.0,93.7385,74.13
1061,CCN=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(CC)C=N1,2.32,,40.0,342.09,1.0,4.0,4.0,88.7285,74.13
1062,CCN=C(NS(=O)(=O)c1ccc(Cl)s1)N1CC(CC)C=N1,2.38,,39.0,348.05,1.0,5.0,4.0,86.6055,74.13
1063,CCN=C(NS(=O)(=O)c1ccc(N)c(Cl)c1)N1CC(CC)C=N1,1.9,,10.0,357.1,2.0,5.0,4.0,93.1409,100.15
1064,CCN=C(NS(=O)(=O)c1ccc(N)c(Cl)c1)N1CC2(C=N1)CCCC2,2.44,,27.0,383.12,2.0,5.0,3.0,100.2609,100.15
1065,CCN=C(NS(=O)(=O)c1ccc(N)cc1)N1CC(CC)C=N1,1.25,,4.0,323.14,2.0,5.0,4.0,88.1309,100.15
1066,CCN=C(NS(=O)(=O)c1ccc(N)cc1)N1CC2(C=N1)CCCC2,1.78,,8.0,349.16,2.0,5.0,3.0,95.2509,100.15
1067,CCN=C(NS(=O)(=O)c1ccc(N)cc1)N1CC2(C=N1)CCCCC2,2.17,,17.0,363.17,2.0,5.0,3.0,99.8679,100.15
1068,CCN=C(NS(=O)(=O)c1ccc(N)cc1)N1CC2(C=N1)CCNCC2,0.59,,1.0,364.17,3.0,6.0,3.0,98.8866,112.18
1069,CCN=C(NS(=O)(=O)c1ccc(O)c(Cl)c1)N1CC2(C=N1)CCCC2,2.56,,34.0,384.1,2.0,5.0,3.0,97.5133,94.36
1070,CCN=C(NS(=O)(=O)c1ccc(O)cc1)N1CC2(C=N1)CCCC2,1.91,,21.0,350.14,2.0,5.0,3.0,92.5033,94.36
1071,CCN=C(NS(=O)(=O)c1ccc(S(C)(=O)=O)cc1)N1CC(CC)C=N1,1.07,,4.0,386.11,1.0,6.0,5.0,96.8283,108.27
1072,CCN=C(NS(=O)(=O)c1ccc2[nH]c(C(F)(F)F)cc2c1)N1CC(C)(C)C=N1,3.17,,22.0,415.13,2.0,4.0,3.0,100.5772,89.92
1073,CCN=C(NS(=O)(=O)c1ccc2[nH]ccc2c1)N1CC2(C=N1)CCCC2,2.68,,11.0,373.16,2.0,4.0,3.0,102.6952,89.92
1074,CCN=C(NS(=O)(=O)c1ccc2[nH]ccc2c1)N1CC2(C=N1)CCNCC2,1.49,,1.0,388.17,3.0,5.0,3.0,106.3309,101.95
1075,CCN=C(NS(=O)(=O)c1ccc2[nH]ncc2c1)N1CC2(C=N1)CCCC2,2.08,,19.0,374.15,2.0,5.0,3.0,100.4902,102.81
1076,CCN=C(NS(=O)(=O)c1ccc2ccccc2c1)N1CC(CC)C=N1,2.82,,41.0,358.15,1.0,4.0,4.0,101.2245,74.13
1077,CCN=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CC(CC)C=N1,2.69,,27.0,376.12,1.0,4.0,4.0,88.7205,74.13
1078,CCN=C(NS(=O)(=O)c1cccc(C)c1)N1CC(CC)C=N1,1.98,,51.0,322.15,1.0,4.0,4.0,88.4555,74.13
1079,CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC(CC)(CC)C=N1,3.1,,34.0,370.12,1.0,4.0,5.0,97.9625,74.13
1080,CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC(CC)C=N1,2.32,,51.66666667,342.09,1.0,4.0,4.0,88.7285,74.13
1081,CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC(CF)(CF)C=N1,2.22,,11.0,378.07,1.0,4.0,5.0,89.3305,74.13
1082,CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCCC2,2.86,,26.0,368.11,1.0,4.0,3.0,95.8485,74.13
1083,CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCCCC2,3.25,,48.0,382.12,1.0,4.0,3.0,100.4655,74.13
1084,CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCOCC2,2.09,,5.0,384.1,1.0,5.0,3.0,97.4335,83.36
1085,CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccc(F)cc1,3.57,,107.0,408.08,1.0,4.0,4.0,103.8385,74.13
1086,CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccccc1,3.43,,73.0,390.09,1.0,4.0,4.0,103.8805,74.13
1087,CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccco1,3.02,,92.0,380.07,1.0,5.0,4.0,96.1465,87.27
1088,CCN=C(NS(=O)(=O)c1cccc(Cl)c1)N1N=CCC1c1ccncc1,2.82,,50.0,391.09,1.0,5.0,4.0,101.6755,87.02
1089,CCN=C(NS(=O)(=O)c1cccc(Cl)c1F)N1CC(CC)C=N1,2.46,,36.0,360.08,1.0,4.0,4.0,88.6865,74.13
1090,CCN=C(NS(=O)(=O)c1cccc(F)c1)N1CC(CC)C=N1,1.81,,33.0,326.12,1.0,4.0,4.0,83.6765,74.13
1091,CCN=C(NS(=O)(=O)c1cccc(OC)c1)N1CC(CC)C=N1,1.68,,46.0,338.14,1.0,5.0,5.0,90.2705,83.36
1092,CCN=C(NS(=O)(=O)c1cccc2ccccc12)N1CC(CC)C=N1,2.82,,77.0,358.15,1.0,4.0,4.0,101.2245,74.13
1093,CCN=C(NS(=O)(=O)c1ccccc1)N1CC(C)(C)C=N1,1.67,,1.0,308.13,1.0,4.0,3.0,83.7185,74.13
1094,CCN=C(NS(=O)(=O)c1ccccc1)N1CC(CC)C=N1,1.67,,15.0,308.13,1.0,4.0,4.0,83.7185,74.13
1095,CCN=C(NS(=O)(=O)c1ccccc1Cl)N1CC(CC)C=N1,2.32,,39.0,342.09,1.0,4.0,4.0,88.7285,74.13
1096,CCN=C(NS(=O)c1sc2ccc(Cl)cc2c1C)N1CC(CC)C=N1,4.18,,82.0,396.08,1.0,4.0,4.0,108.0711,57.06
1097,CCN=C(O)c1cnc(N)c(O[C@H]2CN(C(=O)Cc3ccc(OC(F)(F)F)cc3)CC2(F)F)c1,2.78,,3.4,488.15,2.0,6.0,7.0,111.1282,110.27
1098,CCN=C(O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)S(=O)(=O)CCC3)cc1,2.23,,28.0,445.18,2.0,7.0,4.0,119.6963,117.01
1099,CCN=C(O)Nc1ccc(-c2nc3c(c(N4CCOC[C@H]4C)n2)S(=O)(=O)CC3)cc1,1.84,,11.0,431.16,2.0,7.0,4.0,115.0793,117.01
1100,CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C(F)(F)F)cc21,2.78,0.24,1.2,424.09,1.0,7.0,5.0,95.8925,113.56
1101,CCn1c([C@@H](C)NS(=O)(=O)c2ccc(C#N)nc2)nc2cnc(C3CC3)cc21,2.63,0.19,0.2,396.14,1.0,7.0,6.0,102.8655,113.56
